,available,five_day_dollar_price,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost
0,0.20821917808219179,346.90410958904107,2818,1.0,True,Oostelijk Havengebied - Indische Buurt,52.36435,4.94358,Private room,2,1,2,4,49.0,3,28,True,3,4,4.47,True,24.5,147.0,0.08,0.1,0.14,0.99
1,0.0,1200.0,44391,0.67,False,Centrum-Oost,52.37168,4.91471,Entire home/apt,4,2,2,1,240.0,3,730,True,0,0,4.71,False,60.0,720.0,0.09,0.17,0.29,4.99
2,0.4581005586592179,1162.5,49552,0.92,True,Centrum-West,52.38028,4.89089,Entire home/apt,3,2,2,5,232.0,3,1125,True,0,8,4.91,False,77.33,696.0,0.1,0.25,0.25,4.99
3,0.0027397260273972603,818.6849315068494,55709,0.19,False,Centrum-Oost,52.358112,4.897637,Entire home/apt,2,1,1,5,151.0,3,30,True,0,0,4.95,False,75.5,453.0,0.09,0.19,0.24,4.99
4,0.0,749.2191780821918,55868,0.0,False,Zuid,52.35597,4.88512,Entire home/apt,4,2,2,1,149.0,4,21,True,0,0,4.86,False,37.25,596.0,0.06,0.14,0.18,4.99
5,0.0,409.24657534246575,80635,0.87,True,Centrum-West,52.37828,4.8944,Private room,1,1,1,1,82.0,3,1125,True,0,0,4.77,True,82.0,246.0,0.05,0.11,0.15,4.99
6,0.0,575.0,97476,0.78,False,Zuid,52.35665,4.86363,Entire home/apt,2,1,1,10,115.0,14,30,True,0,0,4.89,False,57.5,1610.0,0.07,0.14,0.18,4.99
7,0.05405405405405406,1315.1351351351352,137026,0.14,False,De Pijp - Rivierenbuurt,52.35178,4.90699,Entire home/apt,4,2,4,11,265.0,2,1125,True,0,0,4.77,False,66.25,530.0,0.13,0.25,0.27,4.99
8,0.4328767123287671,761.7123287671233,162467,0.46,False,De Baarsjes - Oud-West,52.3627,4.85693,Entire home/apt,2,1,1,4,175.0,3,21,True,0,0,4.75,False,87.5,525.0,0.06,0.14,0.19,4.99
9,0.0,439.24657534246575,168769,0.65,True,Centrum-West,52.37956,4.89359,Private room,1,1,1,3,88.0,3,1124,True,0,0,4.58,True,88.0,264.0,0.04,0.07,0.18,4.99
10,0.1780821917808219,975.0,169356,0.44,False,Centrum-West,52.38104,4.88306,Entire home/apt,2,1,1,11,195.0,7,7,True,0,0,5.0,False,97.5,1365.0,0.06,0.13,0.21,4.99
11,0.1506849315068493,1476.164383561644,179528,1.0,False,De Pijp - Rivierenbuurt,52.34332,4.89484,Entire home/apt,3,2,2,10,270.0,21,100,True,6,0,4.5,True,90.0,5670.0,0.08,0.21,0.28,4.99
12,0.7692307692307693,988.4615384615385,188347,0.77,False,De Baarsjes - Oud-West,52.3683,4.85446,Private room,2,1,1,3,111.0,1,6,True,4,0,4.65,False,55.5,111.0,0.07,0.12,0.19,4.99
13,0.20498614958448755,600.0,193038,1.0,True,Centrum-Oost,52.36057,4.89671,Private room,2,1,1,4,121.0,3,31,True,2,5,4.96,True,60.5,363.0,0.07,0.15,0.18,4.99
14,0.0,620.7671232876712,214531,0.5,True,Centrum-West,52.37169,4.89446,Private room,3,1,2,5,115.0,3,50,True,0,0,4.83,False,38.33,345.0,0.1,0.13,0.18,4.99
15,0.0,606.6438356164383,222516,1.0,False,De Baarsjes - Oud-West,52.36271,4.85875,Entire home/apt,2,1,1,8,119.0,7,21,True,0,1,4.71,False,59.5,833.0,0.07,0.15,0.2,4.99
16,0.3673469387755102,4177.959183673469,245927,1.0,True,Centrum-West,52.36815,4.88604,Entire home/apt,4,2,3,23,515.0,2,180,True,0,1,4.58,True,128.75,1030.0,0.1,0.22,0.25,10.99
17,0.4520547945205479,1917.7945205479452,252080,0.74,False,Centrum-Oost,52.36936,4.90963,Entire home/apt,4,2,2,16,385.0,4,30,True,0,0,4.89,False,96.25,1540.0,0.06,0.23,0.16,4.99
18,0.0,439.24657534246575,274688,0.36,False,Bos en Lommer,52.37977,4.85574,Entire home/apt,2,1,1,5,88.0,4,30,True,0,0,4.85,False,44.0,352.0,0.05,0.1,0.18,4.99
19,0.7013698630136986,650.0,286374,0.38,False,Geuzenveld - Slotermeer,52.37725,4.83307,Entire home/apt,4,2,2,1,130.0,4,21,True,0,1,4.75,False,32.5,520.0,0.06,0.14,0.18,4.99
20,0.6177285318559557,942.0914127423823,286500,0.84,True,Centrum-West,52.37561,4.9,Private room,2,1,1,5,162.0,3,365,True,1,3,4.89,True,81.0,486.0,0.09,0.21,0.18,4.99
21,0.6776859504132231,932.6584022038568,290701,1.0,True,Centrum-West,52.37561,4.9,Private room,2,1,1,4,161.0,3,365,True,3,6,4.85,True,80.5,483.0,0.08,0.19,0.2,4.99
22,0.7945205479452054,523.4931506849315,291752,0.6,False,Oud-Oost,52.35179,4.91082,Private room,2,1,1,2,105.0,3,1125,True,1,0,4.86,False,52.5,315.0,0.06,0.17,0.16,4.99
23,0.0,475.0,304143,1.0,False,Oud-Oost,52.3623,4.92028,Entire home/apt,2,1,1,6,95.0,3,30,True,0,0,4.55,False,47.5,285.0,0.04,0.1,0.17,4.99
24,0.08493150684931507,1000.0,306852,0.79,False,Centrum-Oost,52.35931,4.89844,Entire home/apt,4,2,2,7,200.0,4,21,True,0,2,4.61,False,50.0,800.0,0.07,0.24,0.2,4.99
25,0.0,625.0,307621,0.51,False,Centrum-Oost,52.35871,4.89616,Entire home/apt,2,1,1,7,125.0,3,21,True,0,0,4.5,False,62.5,375.0,0.08,0.2,0.18,4.99
26,0.0,475.0,308028,0.55,False,Centrum-Oost,52.35972,4.8975,Private room,2,1,1,8,95.0,3,10,True,0,0,4.77,False,47.5,285.0,0.06,0.15,0.14,4.99
27,0.8684931506849315,1127.7397260273972,311124,0.38,False,Centrum-West,52.37104,4.87713,Entire home/apt,2,1,1,10,225.0,5,15,True,0,1,4.75,False,112.5,1125.0,0.06,0.13,0.17,4.99
28,0.0,1250.0,327285,0.59,False,De Pijp - Rivierenbuurt,52.35625,4.89323,Private room,4,1,6,15,239.0,2,30,True,0,4,4.94,True,59.75,478.0,0.1,0.16,0.18,4.99
29,0.3455056179775281,516.7696629213483,343094,1.0,False,Oud-Oost,52.35715,4.90926,Private room,2,1,1,4,100.0,3,30,True,3,4,4.89,True,50.0,300.0,0.08,0.15,0.18,4.99
30,0.07397260273972603,910.6164383561644,367107,0.0,False,Centrum-Oost,52.36263,4.90216,Entire home/apt,2,1,1,11,182.0,5,30,True,5,0,5.0,False,91.0,910.0,0.06,0.19,0.2,4.99
31,0.0,847.2328767123288,367491,1.0,False,De Baarsjes - Oud-West,52.364,4.87814,Entire home/apt,2,1,1,9,174.0,3,19,True,0,0,4.91,False,87.0,522.0,0.08,0.17,0.21,4.99
32,0.2219178082191781,1422.958904109589,379885,0.64,False,De Pijp - Rivierenbuurt,52.35465,4.9061,Private room,2,1,1,13,297.0,3,180,True,5,1,4.66,True,148.5,891.0,0.11,0.13,0.2,4.99
33,0.0027397260273972603,350.0,396125,0.44,False,Centrum-West,52.37824,4.88532,Private room,2,1,1,1,70.0,3,14,True,1,0,4.45,False,35.0,210.0,0.06,0.09,0.15,2.99
34,0.0,800.0,402353,0.98,False,Watergraafsmeer,52.35338,4.93407,Private room,2,1,1,6,139.0,2,1125,True,2,4,4.85,True,69.5,278.0,0.06,0.13,0.19,4.99
35,0.038356164383561646,561.5616438356165,414865,0.0,False,Zuid,52.35043,4.84676,Entire home/apt,2,1,1,5,110.0,4,30,True,2,1,4.88,False,55.0,440.0,0.07,0.17,0.18,4.99
36,0.26575342465753427,750.0,420095,0.97,False,Buitenveldert - Zuidas,52.30978,4.84245,Entire home/apt,4,2,2,6,150.0,5,1125,True,0,0,5.0,False,37.5,750.0,0.08,0.2,0.17,4.99
37,0.005479452054794521,550.972602739726,437757,1.0,True,De Pijp - Rivierenbuurt,52.35503,4.90516,Entire home/apt,2,1,1,5,145.0,3,7,True,0,1,4.63,False,72.5,435.0,0.07,0.16,0.18,4.99
38,0.4383561643835616,645.0,438089,1.0,False,De Baarsjes - Oud-West,52.36116,4.86608,Private room,2,1,1,12,129.0,4,60,True,2,1,4.78,True,64.5,516.0,0.07,0.18,0.14,4.99
39,0.13150684931506848,1000.0,440992,0.62,False,Zuid,52.341621,4.849049,Entire home/apt,4,2,2,9,200.0,3,60,True,2,3,4.87,False,50.0,600.0,0.07,0.29,0.25,4.99
40,0.005479452054794521,751.4383561643835,441424,0.92,False,Oostelijk Havengebied - Indische Buurt,52.37281,4.94303,Entire home/apt,4,2,3,6,150.0,3,30,True,0,0,4.55,False,37.5,450.0,0.06,0.26,0.15,4.99
41,0.4438356164383562,595.0,446999,1.0,False,De Baarsjes - Oud-West,52.35927,4.86529,Private room,2,1,1,3,119.0,4,90,True,10,0,4.77,True,59.5,476.0,0.07,0.18,0.18,4.99
42,0.5726744186046512,1386.1918604651162,450767,1.0,True,Centrum-Oost,52.37006,4.90081,Entire home/apt,4,2,3,10,284.0,3,1125,True,0,3,4.63,False,71.0,852.0,0.11,0.21,0.25,4.99
43,0.027472527472527472,879.3543956043956,462341,0.89,False,Centrum-West,52.3739,4.89263,Entire home/apt,2,1,2,14,176.0,3,20,True,0,1,4.97,False,88.0,528.0,0.07,0.21,0.2,4.99
44,0.4383561643835616,1495.0,505012,0.0,False,Centrum-Oost,52.36412,4.88757,Entire home/apt,4,2,5,7,299.0,3,30,True,1,0,4.72,False,74.75,897.0,0.14,0.27,0.35,4.99
45,0.6246575342465753,720.3424657534247,505650,0.82,False,Zuid,52.35482,4.87438,Private room,3,1,3,6,140.0,3,21,True,0,2,4.96,False,46.67,420.0,0.05,0.19,0.19,4.99
46,0.01643835616438356,1664.7260273972602,508433,1.0,False,Geuzenveld - Slotermeer,52.37166,4.82951,Entire home/apt,4,2,3,14,375.0,3,30,True,6,1,4.86,False,93.75,1125.0,0.13,0.18,0.24,4.99
47,0.7698630136986301,825.0,515749,0.76,False,Centrum-Oost,52.35902,4.89606,Private room,4,1,1,12,165.0,3,365,True,4,5,4.85,False,41.25,495.0,0.07,0.15,0.21,4.99
48,0.057534246575342465,797.1917808219179,515921,0.11,False,Zuid,52.35022,4.8525,Entire home/apt,4,2,1,4,165.0,3,30,True,1,0,4.19,False,41.25,495.0,0.08,0.18,0.19,4.99
49,0.40273972602739727,1872.3287671232877,517996,0.04,False,Centrum-West,52.37827,4.88568,Entire home/apt,2,1,1,14,410.0,3,1125,True,28,0,4.67,True,205.0,1230.0,0.08,0.26,0.13,10.99
50,0.030136986301369864,900.0,522471,0.5,False,Bos en Lommer,52.3774,4.851,Entire home/apt,4,2,5,8,180.0,8,25,True,0,0,4.96,False,45.0,1440.0,0.07,0.14,0.17,4.99
51,0.4986301369863014,700.0,550401,0.43,False,Buitenveldert - Zuidas,52.30611,4.86426,Entire home/apt,5,3,4,9,140.0,59,1125,True,0,0,4.92,False,28.0,8260.0,0.08,0.14,0.17,4.99
52,0.4383561643835616,662.4794520547945,556829,0.69,False,Buitenveldert - Zuidas,52.33558,4.86878,Entire home/apt,2,1,1,14,148.0,3,1125,True,5,1,4.68,False,74.0,444.0,0.07,0.12,0.2,4.99
53,0.0,539.2465753424658,568446,0.47,False,Centrum-Oost,52.37079,4.90153,Entire home/apt,2,1,2,5,108.0,3,5,True,0,1,4.82,False,54.0,324.0,0.06,0.13,0.21,4.99
54,0.43561643835616437,375.0,570753,0.35,False,Zuid,52.34904,4.86765,Private room,3,1,2,1,75.0,4,30,True,6,1,4.87,False,25.0,300.0,0.06,0.11,0.17,4.99
55,0.0136986301369863,1225.0,575603,0.36,False,Centrum-Oost,52.36112,4.89462,Entire home/apt,4,2,4,6,245.0,5,35,True,0,0,4.82,False,61.25,1225.0,0.03,0.25,0.3,4.99
56,0.1178082191780822,819.6027397260274,582028,1.0,False,Slotervaart,52.36021571517094,4.843456508827677,Entire home/apt,3,2,1,5,211.0,5,17,True,5,0,4.8,False,70.33,1055.0,0.08,0.15,0.24,4.99
57,0.0,850.0,582382,0.58,False,Oud-Noord,52.39442,4.91478,Entire home/apt,5,3,3,2,170.0,4,14,True,0,0,4.78,False,34.0,680.0,0.09,0.15,0.2,4.99
58,0.6183844011142061,1799.8607242339833,588020,0.65,False,Centrum-Oost,52.36918,4.91316,Entire home/apt,6,3,6,9,316.0,3,90,True,2,3,4.49,True,52.67,948.0,0.04,0.18,0.24,4.99
59,0.4547945205479452,600.0,590236,0.64,False,De Baarsjes - Oud-West,52.36809,4.85436,Entire home/apt,2,1,1,3,120.0,4,8,True,0,1,4.85,False,60.0,480.0,0.06,0.17,0.19,4.99
60,0.019178082191780823,2329.3150684931506,623123,0.8,False,De Baarsjes - Oud-West,52.36247,4.86534,Entire home/apt,4,2,2,10,450.0,4,14,True,0,0,4.32,True,112.5,1800.0,0.16,0.22,0.32,10.99
61,0.0,799.4109589041096,627213,0.67,False,Zuid,52.35094,4.88552,Entire home/apt,5,3,3,10,100.0,7,30,True,0,0,5.0,False,20.0,700.0,0.07,0.16,0.2,4.99
62,0.4246575342465753,625.1095890410959,633585,0.96,False,De Pijp - Rivierenbuurt,52.34918,4.89197,Entire home/apt,2,1,1,5,125.0,4,61,True,0,0,4.83,False,62.5,500.0,0.05,0.12,0.15,4.99
63,0.06027397260273973,542.7397260273973,634170,1.0,True,Westerpark,52.38388,4.86562,Entire home/apt,4,2,4,3,109.0,14,1125,True,0,0,4.88,False,27.25,1526.0,0.07,0.12,0.16,4.99
64,0.23013698630136986,1202.6575342465753,653459,1.0,False,Buitenveldert - Zuidas,52.32237,4.86024,Entire home/apt,4,2,5,9,240.0,6,28,True,0,0,4.94,False,60.0,1440.0,0.06,0.12,0.21,4.99
65,0.06027397260273973,757.054794520548,658063,0.91,False,De Baarsjes - Oud-West,52.36188,4.87694,Private room,4,1,3,2,146.0,3,1125,True,3,2,4.36,False,36.5,438.0,0.06,0.07,0.18,4.99
66,0.005479452054794521,1396.2328767123288,660856,0.83,False,Watergraafsmeer,52.3551,4.93262,Entire home/apt,4,2,6,15,275.0,7,33,True,1,0,4.82,False,68.75,1925.0,0.08,0.29,0.2,4.99
67,0.8273972602739726,435.0,664697,0.0,False,Oud-Noord,52.38537,4.90241,Entire home/apt,2,1,1,8,87.0,30,180,True,4,0,4.33,False,43.5,2610.0,0.05,0.1,0.15,4.99
68,0.9342465753424658,728.4931506849315,667305,0.92,False,Noord-West,52.41878,4.89397,Entire home/apt,2,1,1,5,146.0,5,120,True,19,3,5.0,False,73.0,730.0,0.06,0.14,0.16,4.99
69,0.0,2195.4383561643835,679838,0.59,False,Centrum-Oost,52.36716,4.90462,Entire home/apt,2,1,1,14,395.0,3,10,True,0,0,4.94,False,197.5,1185.0,0.12,0.15,0.23,4.99
70,0.9050279329608939,320.78212290502796,685990,1.0,True,Geuzenveld - Slotermeer,52.38296,4.83786,Private room,2,1,2,7,71.0,4,25,True,4,5,4.3,True,35.5,284.0,0.05,0.06,0.15,2.99
71,0.10684931506849316,600.0,689623,0.73,False,Centrum-Oost,52.3737,4.92581,Entire home/apt,2,1,1,1,120.0,14,60,True,2,0,4.73,False,60.0,1680.0,0.08,0.19,0.19,4.99
72,0.03561643835616438,650.8219178082192,708528,0.69,False,De Pijp - Rivierenbuurt,52.35537,4.89477,Private room,2,1,1,7,139.0,3,10,True,1,3,4.87,False,69.5,417.0,0.07,0.15,0.17,4.99
73,0.4246575342465753,780.0,719623,0.08,False,Centrum-West,52.38284,4.89007,Entire home/apt,2,1,1,6,156.0,4,150,True,0,0,4.61,False,78.0,624.0,0.09,0.23,0.22,4.99
74,0.2958904109589041,901.3698630136986,721551,0.72,False,Noord-Oost,52.41881,5.0701,Entire home/apt,6,3,3,4,180.0,5,1125,True,5,1,4.95,False,30.0,900.0,0.06,0.21,0.16,4.99
75,0.0,1079.1780821917807,728144,0.99,True,Centrum-Oost,52.36112,4.89632,Entire home/apt,4,2,4,9,214.0,3,1125,True,0,1,4.89,False,53.5,642.0,0.07,0.1,0.25,4.99
76,0.0,557.9589041095891,729317,1.0,True,Centrum-Oost,52.36052,4.89568,Private room,2,1,1,10,116.0,3,14,True,0,2,4.68,True,58.0,348.0,0.05,0.13,0.17,4.99
77,0.6410958904109589,425.4931506849315,730916,1.0,True,Westerpark,52.3731,4.86859,Private room,2,1,1,3,85.0,3,90,True,10,4,4.74,False,42.5,255.0,0.06,0.12,0.16,4.99
78,1.0,3042.5,741043,1.0,False,Westerpark,52.37654,4.87003,Entire home/apt,4,2,3,18,495.0,2,1125,True,0,0,4.33,True,123.75,990.0,0.12,0.25,0.23,10.99
79,0.3691275167785235,4394.295302013423,742160,0.61,False,Centrum-Oost,52.36866,4.92071,Entire home/apt,16,8,24,28,886.0,2,60,True,9,0,4.64,True,55.38,1772.0,0.15,0.16,0.27,10.99
80,0.0,678.7671232876712,746067,0.56,False,Centrum-West,52.38295,4.88726,Entire home/apt,2,1,1,6,136.0,3,100,True,0,0,4.7,False,68.0,408.0,0.08,0.15,0.21,4.99
81,0.1643835616438356,828.2876712328767,754020,0.57,False,De Pijp - Rivierenbuurt,52.34829,4.91047,Entire home/apt,4,2,2,7,199.0,5,90,True,0,2,4.86,False,49.75,995.0,0.09,0.21,0.2,4.99
82,0.2493150684931507,1355.4794520547946,754613,0.41,True,Centrum-Oost,52.37266,4.90456,Entire home/apt,4,2,3,11,250.0,4,250,True,3,5,4.93,False,62.5,1000.0,0.1,0.19,0.19,4.99
83,0.0,499.86301369863014,758475,0.0,False,De Baarsjes - Oud-West,52.36827,4.87107,Entire home/apt,4,2,1,10,100.0,6,60,True,0,0,4.74,False,25.0,600.0,0.07,0.12,0.22,4.99
84,0.0,2197.958904109589,759060,0.55,False,Centrum-West,52.36754,4.88733,Entire home/apt,4,2,2,9,325.0,3,60,True,0,0,4.94,False,81.25,975.0,0.12,0.24,0.24,4.99
85,0.0,900.0,759402,0.0,False,Centrum-West,52.36652,4.87854,Entire home/apt,2,1,2,7,180.0,6,30,True,0,0,4.9,False,90.0,1080.0,0.06,0.15,0.17,4.99
86,0.6328767123287671,683.8356164383562,775655,0.97,False,Centrum-Oost,52.37026,4.89931,Private room,2,1,1,5,135.0,3,31,True,0,1,4.61,True,67.5,405.0,0.07,0.16,0.13,4.99
87,0.005479452054794521,750.0,800723,0.0,False,De Baarsjes - Oud-West,52.36884,4.86127,Entire home/apt,4,2,2,5,150.0,4,14,True,0,0,4.83,False,37.5,600.0,0.07,0.17,0.17,4.99
88,0.030136986301369864,1275.13698630137,805330,0.0,False,De Pijp - Rivierenbuurt,52.34725,4.89341,Entire home/apt,6,3,2,13,249.0,4,21,True,0,1,4.93,False,41.5,996.0,0.12,0.16,0.17,4.99
89,0.021917808219178082,1000.0,816940,0.59,False,Zuid,52.35323,4.85421,Entire home/apt,2,1,1,11,200.0,5,7,True,0,0,4.73,False,100.0,1000.0,0.1,0.23,0.18,4.99
90,0.0,831.1764705882352,818085,0.88,True,Centrum-West,52.3767,4.8919,Private room,2,1,1,3,167.0,2,28,True,0,6,4.83,False,83.5,334.0,0.07,0.2,0.19,4.99
91,0.46301369863013697,698.2739726027397,818881,0.62,False,Centrum-Oost,52.36123,4.89619,Entire home/apt,2,1,1,8,122.0,7,60,True,2,0,4.69,False,61.0,854.0,0.06,0.15,0.18,4.99
92,0.3835616438356164,634.5616438356165,834233,0.64,False,Centrum-Oost,52.37272,4.90418,Private room,2,1,2,1,125.0,3,28,True,0,4,4.88,False,62.5,375.0,0.07,0.16,0.18,4.99
93,0.0,900.0,835627,0.42,False,Centrum-Oost,52.36899,4.91607,Entire home/apt,4,2,3,14,180.0,4,13,True,0,0,5.0,False,45.0,720.0,0.07,0.2,0.18,4.99
94,0.0136986301369863,803.082191780822,847093,0.46,False,De Baarsjes - Oud-West,52.3607,4.85991,Entire home/apt,4,2,5,8,150.0,4,1125,True,0,0,4.73,False,37.5,600.0,0.07,0.18,0.18,4.99
95,0.1232876712328767,1496.1780821917807,854328,1.0,True,De Baarsjes - Oud-West,52.37262,4.87342,Entire home/apt,4,2,3,11,250.0,7,180,True,4,3,4.82,False,62.5,1750.0,0.07,0.19,0.29,4.99
96,0.9972602739726028,900.0,862411,0.0,False,Centrum-West,52.38139,4.88541,Entire home/apt,2,1,1,5,180.0,93,365,True,29,0,4.9,False,90.0,16740.0,0.08,0.17,0.18,4.99
97,0.736986301369863,433.1095890410959,874340,1.0,False,Noord-West,52.42379,4.88851,Private room,2,1,2,5,88.0,3,60,True,3,0,4.57,True,44.0,264.0,0.07,0.1,0.17,4.99
98,0.7013698630136986,1768.150684931507,874688,0.24,False,Oud-Oost,52.35894,4.91171,Entire home/apt,6,3,8,15,359.0,4,360,True,0,0,4.78,False,59.83,1436.0,0.06,0.17,0.23,4.99
99,0.6465753424657534,535.9589041095891,879986,0.82,False,De Pijp - Rivierenbuurt,52.3418,4.91066,Private room,3,1,2,7,109.0,5,1125,True,3,4,4.71,True,36.33,545.0,0.05,0.12,0.19,4.99
100,0.40821917808219177,566.0958904109589,886192,0.86,False,Noord-Oost,52.38462,5.01234,Entire home/apt,4,2,3,10,105.0,3,1125,True,21,0,4.68,False,26.25,315.0,0.06,0.11,0.17,4.99
101,0.0,717.7397260273973,890355,1.0,False,Westerpark,52.38875,4.87835,Entire home/apt,2,1,1,10,144.0,5,1125,True,0,0,4.7,True,72.0,720.0,0.07,0.12,0.16,4.99
102,0.5150684931506849,1500.0,895684,0.77,False,Westerpark,52.37342,4.8693,Entire home/apt,2,1,1,9,300.0,3,1125,True,0,1,4.93,False,150.0,900.0,0.05,0.24,0.24,4.99
103,0.0,755.4794520547945,901789,1.0,False,De Baarsjes - Oud-West,52.36897,4.85561,Entire home/apt,2,1,1,5,210.0,3,1125,True,0,0,4.89,True,105.0,630.0,0.1,0.07,0.23,4.99
104,0.4410958904109589,1050.0,916096,0.93,False,Centrum-West,52.379,4.87909,Entire home/apt,4,2,2,12,210.0,4,30,True,0,0,4.65,False,52.5,840.0,0.09,0.24,0.26,4.99
105,0.005479452054794521,1999.109589041096,919131,0.52,False,Zuid,52.35864,4.87632,Entire home/apt,6,3,4,13,399.0,4,30,True,0,0,4.96,False,66.5,1596.0,0.15,0.12,0.21,4.99
106,0.005479452054794521,652.1232876712329,932227,0.94,False,De Baarsjes - Oud-West,52.3709,4.85301,Entire home/apt,2,1,1,3,130.0,3,14,True,0,0,4.9,False,65.0,390.0,0.05,0.14,0.2,4.99
107,0.06371191135734072,1018.8365650969529,933523,1.0,True,IJburg - Zeeburgereiland,52.356197,4.991435,Private room,4,1,2,7,201.0,3,60,True,1,3,4.91,False,50.25,603.0,0.11,0.18,0.28,4.99
108,0.0,975.0,937635,0.8,False,De Baarsjes - Oud-West,52.3624,4.86575,Entire home/apt,5,3,4,8,195.0,3,14,True,0,2,4.68,False,39.0,585.0,0.09,0.12,0.2,4.99
109,0.4931506849315068,466.43835616438355,946142,1.0,True,Westerpark,52.37991,4.87414,Private room,2,1,2,7,95.0,3,34,True,0,3,4.8,False,47.5,285.0,0.05,0.13,0.15,4.99
110,0.45054945054945056,754.684065934066,951483,0.54,False,Watergraafsmeer,52.35149,4.92265,Entire home/apt,4,2,3,6,140.0,3,30,True,0,1,4.71,False,35.0,420.0,0.06,0.14,0.19,4.99
111,0.42191780821917807,1500.0,957396,0.1,False,IJburg - Zeeburgereiland,52.36073,4.98005,Entire home/apt,6,3,5,16,300.0,3,365,True,0,0,4.91,False,50.0,900.0,0.1,0.23,0.18,4.99
112,0.055401662049861494,440.2493074792244,963328,0.74,True,Centrum-West,52.36561,4.88492,Private room,2,1,1,3,96.0,3,125,True,2,9,4.81,False,48.0,288.0,0.06,0.12,0.14,4.99
113,0.26301369863013696,1773.4931506849316,964986,0.14,False,De Pijp - Rivierenbuurt,52.35531,4.90333,Entire home/apt,4,2,3,16,355.0,3,365,True,0,0,5.0,False,88.75,1065.0,0.07,0.3,0.26,4.99
114,0.0,155.35616438356163,978852,0.6,False,De Baarsjes - Oud-West,52.37225,4.86262,Private room,2,1,1,2,32.0,28,1124,True,0,0,3.68,True,16.0,896.0,0.1,0.09,0.13,0.99
115,0.021917808219178082,811.3013698630137,982907,0.64,False,Oostelijk Havengebied - Indische Buurt,52.37,4.95127,Entire home/apt,4,2,2,5,145.0,5,1125,True,2,0,4.78,False,36.25,725.0,0.09,0.18,0.15,4.99
116,0.0,750.0,985155,0.33,False,Centrum-Oost,52.37042,4.91535,Entire home/apt,3,2,2,6,150.0,6,35,True,0,0,4.67,False,50.0,900.0,0.09,0.16,0.19,4.99
117,0.1506849315068493,950.0,989222,0.28,False,De Pijp - Rivierenbuurt,52.35082,4.8877,Entire home/apt,2,1,1,11,190.0,6,21,True,0,2,4.72,False,95.0,1140.0,0.07,0.11,0.2,4.99
118,0.410958904109589,404.64383561643837,995087,1.0,True,Westerpark,52.381615,4.877059,Private room,2,1,2,1,73.0,3,28,True,5,5,4.51,True,36.5,219.0,0.06,0.1,0.15,2.99
119,0.699724517906336,615.6749311294766,1008006,0.97,False,Westerpark,52.37998,4.86959,Private room,2,1,1,5,123.0,3,30,True,2,1,4.79,False,61.5,369.0,0.05,0.17,0.2,4.99
120,0.0,681.986301369863,1018639,0.2,False,Centrum-Oost,52.36181,4.88783,Private room,2,1,2,7,136.0,3,1125,True,0,0,4.61,False,68.0,408.0,0.07,0.18,0.19,4.99
121,0.2011173184357542,619.804469273743,1018703,1.0,True,De Pijp - Rivierenbuurt,52.35099,4.886627,Private room,2,1,1,8,108.0,3,90,True,0,2,4.72,True,54.0,324.0,0.06,0.14,0.17,4.99
122,0.03287671232876712,1723.2876712328766,1020477,0.64,False,Centrum-West,52.37811,4.89196,Entire home/apt,2,1,1,13,307.0,5,8,True,4,0,4.91,False,153.5,1535.0,0.13,0.24,0.16,4.99
123,0.12054794520547946,1245.0,1021538,0.5,False,Slotervaart,52.35166,4.83893,Entire home/apt,5,3,3,9,249.0,7,20,True,0,0,5.0,False,49.8,1743.0,0.1,0.24,0.19,4.99
124,0.3424657534246575,705.0,1036888,0.09,False,Westerpark,52.38624,4.87244,Entire home/apt,2,1,1,6,148.0,3,7,True,1,0,4.81,False,74.0,444.0,0.07,0.14,0.21,4.99
125,0.00821917808219178,753.013698630137,1041309,0.72,False,Zuid,52.3543,4.88103,Entire home/apt,2,1,2,5,143.0,4,45,True,1,0,4.94,False,71.5,572.0,0.06,0.12,0.15,4.99
126,0.6876712328767123,3101.301369863014,1044448,0.24,False,Centrum-Oost,52.36377,4.91788,Entire home/apt,4,2,5,23,650.0,3,30,True,1,0,3.88,False,162.5,1950.0,0.14,0.29,0.27,10.99
127,0.6767123287671233,1456.5753424657535,1055703,1.0,True,De Baarsjes - Oud-West,52.36051,4.86451,Entire home/apt,6,3,3,12,291.0,7,180,True,5,3,4.97,False,48.5,2037.0,0.09,0.27,0.21,4.99
128,0.4849315068493151,1957.4931506849316,1058082,0.86,False,De Baarsjes - Oud-West,52.36324,4.8679,Entire home/apt,2,1,1,14,392.0,5,30,True,0,1,4.88,False,196.0,1960.0,0.09,0.18,0.24,4.99
129,0.4794520547945205,495.0,1064108,0.17,True,Centrum-West,52.38302,4.8869,Entire home/apt,2,1,1,6,99.0,7,180,True,1,0,4.75,False,49.5,693.0,0.06,0.09,0.15,4.99
130,0.4328767123287671,675.0,1068565,0.54,False,IJburg - Zeeburgereiland,52.36064,4.97643,Entire home/apt,4,2,1,1,135.0,5,30,True,0,0,4.79,False,33.75,675.0,0.08,0.13,0.2,4.99
